t,frame_seq,result_ready_t,capture_to_log_ms,inference_ms,refinement_ms,processing_ms,raw_x_cm,sent_x_cm,raw_vx_cm_s,sent_vx_cm_s,measurement_valid,tracking_valid,sent_valid,confidence,source,reason,actual_angle_deg,center_x_px,center_y_px,radius_px,measurement_x_cm,kalman_x_cm,kalman_vx_cm_s
4010.869769,116,4010.887050,17.2805,5.2354,0.5670,14.9309,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.4710,yolo_box,ok,12.0000,918.9654,71.9087,22.0000,-10.7623,-10.7623,0.0000
4010.884931,117,4010.901129,16.1975,5.0932,0.4353,13.7970,-10.7688,-10.7688,0.0000,0.0000,1,1,1,0.4083,yolo_box,ok,12.0000,919.2464,71.9558,21.9857,-10.7688,-10.7688,0.0000
4010.904397,118,4010.919001,14.6037,5.1303,0.4189,14.4727,-10.7641,-10.7641,0.0000,0.0000,1,1,1,0.3955,yolo_box,ok,12.0000,919.0433,72.1137,21.5078,-10.7641,-10.7641,0.0000
4010.922452,119,4010.937197,14.7450,5.1026,0.4760,14.6082,-10.7583,-10.7583,0.0000,0.0000,1,1,1,0.3821,yolo_box,ok,12.0000,918.7931,71.6195,21.7416,-10.7583,-10.7583,0.0000
4010.937349,120,4010.955132,17.7831,5.2871,0.6193,17.6491,-10.7558,-10.7558,0.0000,0.0000,1,1,1,0.2747,yolo_box,ok,12.0000,918.6844,71.7323,22.0103,-10.7558,-10.7558,0.0000
4010.954510,121,4010.972464,17.9543,5.1056,0.4841,16.9624,-10.7571,-10.7571,0.0000,0.0000,1,1,1,0.3096,yolo_box,ok,12.0000,918.7418,71.3734,22.0390,-10.7571,-10.7571,0.0000
4010.969015,122,4010.990418,21.4036,8.9164,0.4369,17.7310,-10.7521,-10.7521,0.0000,0.0000,1,1,1,0.2773,yolo_box,ok,12.0000,918.5244,71.2688,22.0267,-10.7521,-10.7521,0.0000
4010.984809,123,4011.005169,20.3596,5.0808,0.4519,14.4454,-10.7714,-10.7714,0.0000,0.0000,1,1,1,0.2547,yolo_box,ok,12.0000,919.3591,70.8545,22.0164,-10.7714,-10.7714,0.0000
4011.005226,124,4011.013709,8.4834,5.1286,0.0000,8.3119,,-10.7714,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.020670,125,4011.034661,13.9911,5.1207,0.4162,13.8570,-10.7568,-10.7568,0.0000,0.0000,1,1,1,0.4382,yolo_box,ok,12.0000,918.7274,71.5559,21.9632,-10.7568,-10.7568,0.0000
4011.036461,126,4011.044815,8.3539,5.0965,0.0000,8.2449,,-10.7568,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.052145,127,4011.067123,14.9779,5.1483,0.4567,14.8391,-10.7610,-10.7610,0.0000,0.0000,1,1,1,0.5017,yolo_box,ok,12.0000,918.9120,72.2225,22.0247,-10.7610,-10.7610,0.0000
4011.069796,128,4011.087490,17.6938,5.2409,0.7059,17.4482,-10.7588,-10.7588,0.0000,0.0000,1,1,1,0.2867,yolo_box,ok,12.0000,918.8136,72.3147,22.1272,-10.7588,-10.7588,0.0000
4011.086198,129,4011.102687,16.4884,5.9236,0.4380,14.8624,-10.7653,-10.7653,0.0000,0.0000,1,1,1,0.3139,yolo_box,ok,12.0000,919.0966,72.4583,21.8482,-10.7653,-10.7653,0.0000
4011.104635,130,4011.119827,15.1918,5.1206,0.4450,15.0594,-10.7703,-10.7703,0.0000,0.0000,1,1,1,0.6210,yolo_box,ok,12.0000,919.3120,71.7548,22.0513,-10.7703,-10.7703,0.0000
4011.121103,131,4011.135812,14.7090,5.1780,0.4373,14.5890,-10.7621,-10.7621,0.0000,0.0000,1,1,1,0.3876,yolo_box,ok,12.0000,918.9593,71.5190,21.7068,-10.7621,-10.7621,0.0000
4011.136536,132,4011.150562,14.0264,5.1106,0.4187,13.9050,-10.7608,-10.7608,0.0000,0.0000,1,1,1,0.3971,yolo_box,ok,12.0000,918.8997,71.6687,21.6391,-10.7608,-10.7608,0.0000
4011.152523,133,4011.167647,15.1238,5.0996,0.4361,14.9924,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.6547,yolo_box,ok,12.0000,919.1069,72.3311,21.5714,-10.7655,-10.7655,0.0000
4011.169405,134,4011.183981,14.5759,5.1090,0.4244,14.4281,-10.7606,-10.7606,0.0000,0.0000,1,1,1,0.3892,yolo_box,ok,12.0000,918.8936,72.3270,21.6411,-10.7606,-10.7606,0.0000
4011.184757,135,4011.198836,14.0789,5.1179,0.5791,13.9491,-10.7633,-10.7633,0.0000,0.0000,1,1,1,0.5339,yolo_box,ok,12.0000,919.0105,71.4841,21.9426,-10.7633,-10.7633,0.0000
4011.204199,136,4011.219453,15.2534,5.1159,0.4613,15.0601,-10.7605,-10.7605,0.0000,0.0000,1,1,1,0.5933,yolo_box,ok,12.0000,918.8875,72.0215,21.6349,-10.7605,-10.7605,0.0000
4011.221005,137,4011.235334,14.3289,5.1643,0.4357,14.2072,-10.7572,-10.7572,0.0000,0.0000,1,1,1,0.3861,yolo_box,ok,12.0000,918.7439,72.5034,22.0534,-10.7572,-10.7572,0.0000
4011.237610,138,4011.251885,14.2758,5.1082,0.4311,14.1387,-10.7540,-10.7540,0.0000,0.0000,1,1,1,0.2721,yolo_box,ok,12.0000,918.6085,72.0317,21.9180,-10.7540,-10.7540,0.0000
4011.253244,139,4011.268184,14.9407,5.1181,0.4149,14.8004,-10.7540,-10.7540,0.0000,0.0000,1,1,1,0.4147,yolo_box,ok,12.0000,918.6064,71.8697,21.9160,-10.7540,-10.7540,0.0000
4011.269641,140,4011.286223,16.5818,5.1092,0.5146,16.0345,-10.7617,-10.7617,0.0000,0.0000,1,1,1,0.2881,yolo_box,ok,12.0000,918.9408,72.3270,22.2503,-10.7617,-10.7617,0.0000
4011.285357,141,4011.301391,16.0334,5.1991,0.5683,14.9543,-10.7587,-10.7587,0.0000,0.0000,1,1,1,0.2949,yolo_box,ok,12.0000,918.8095,72.0132,22.1190,-10.7587,-10.7587,0.0000
4011.305296,142,4011.320901,15.6050,5.1631,0.7946,15.4584,-10.7624,-10.7624,0.0000,0.0000,1,1,1,0.4677,yolo_box,ok,12.0000,918.9695,72.0789,21.7211,-10.7624,-10.7624,0.0000
4011.321457,143,4011.335487,14.0304,5.1174,0.4198,13.9046,-10.7631,-10.7631,0.0000,0.0000,1,1,1,0.4284,yolo_box,ok,12.0000,919.0002,71.6297,22.2318,-10.7631,-10.7631,0.0000
4011.336790,144,4011.345229,8.4384,5.1563,0.0000,8.3143,,-10.7631,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.352350,145,4011.360816,8.4663,5.1592,0.0000,8.3536,,-10.7631,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.369086,146,4011.377490,8.4040,5.1555,0.0000,8.2823,,-10.7631,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.384329,147,4011.392888,8.5586,5.1621,0.0000,8.3727,,-10.7631,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.404279,148,4011.418874,14.5948,5.1190,0.4243,14.4502,-10.7599,-10.7599,0.0000,0.0000,1,1,1,0.3955,yolo_box,ok,12.0000,918.8608,71.9353,22.3671,-10.7599,-10.7599,0.0000
4011.420783,149,4011.434979,14.1959,5.1522,0.4200,14.0687,-10.7590,-10.7590,0.0000,0.0000,1,1,1,0.2936,yolo_box,ok,12.0000,918.8218,72.0358,22.1436,-10.7590,-10.7590,0.0000
4011.436868,150,4011.445257,8.3890,5.1489,0.0000,8.2691,,-10.7590,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.452351,151,4011.467603,15.2524,5.1118,0.4130,15.1202,-10.7555,-10.7555,0.0000,0.0000,1,1,1,0.3026,yolo_box,ok,12.0000,918.6741,72.3127,21.9960,-10.7555,-10.7555,0.0000
4011.469173,152,4011.477522,8.3499,5.1327,0.0000,8.2360,,-10.7555,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.484575,153,4011.493595,9.0203,5.2004,0.0000,8.8587,,-10.7555,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.504314,154,4011.519910,15.5960,5.1778,0.4203,15.4479,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.5949,yolo_box,ok,12.0000,918.9654,71.7507,22.0000,-10.7623,-10.7623,0.0000
4011.521183,155,4011.535329,14.1463,5.1306,0.4208,14.0192,-10.7567,-10.7567,0.0000,0.0000,1,1,1,0.2800,yolo_box,ok,12.0000,918.7254,71.4718,21.9570,-10.7567,-10.7567,0.0000
4011.536573,156,4011.550501,13.9279,5.0982,0.4289,13.7972,-10.7686,-10.7686,0.0000,0.0000,1,1,1,0.5306,yolo_box,ok,12.0000,919.2402,71.7220,21.9877,-10.7686,-10.7686,0.0000
4011.552489,157,4011.567722,15.2332,5.1634,0.4388,15.0856,-10.7540,-10.7540,0.0000,0.0000,1,1,1,0.3012,yolo_box,ok,12.0000,918.6064,72.2799,21.9283,-10.7540,-10.7540,0.0000
4011.569070,158,4011.583044,13.9737,5.1408,0.4170,13.8031,-10.7701,-10.7701,0.0000,0.0000,1,1,1,0.3590,yolo_box,ok,12.0000,919.3058,71.5785,22.0533,-10.7701,-10.7701,0.0000
4011.584633,159,4011.598330,13.6972,5.1138,0.4594,13.5654,-10.7574,-10.7574,0.0000,0.0000,1,1,1,0.2895,yolo_box,ok,12.0000,918.7562,72.0891,21.7908,-10.7574,-10.7574,0.0000
4011.604260,160,4011.619441,15.1808,5.0934,0.4382,14.9842,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.5421,yolo_box,ok,12.0000,919.1069,71.8799,21.8585,-10.7655,-10.7655,0.0000
4011.621455,161,4011.635813,14.3574,5.1026,0.4540,14.2153,-10.7590,-10.7590,0.0000,0.0000,1,1,1,0.5339,yolo_box,ok,12.0000,918.8218,72.0071,21.8729,-10.7590,-10.7590,0.0000
4011.636649,162,4011.650551,13.9023,5.0994,0.4259,13.7661,-10.7646,-10.7646,0.0000,0.0000,1,1,1,0.3379,yolo_box,ok,12.0000,919.0659,71.0862,22.0103,-10.7646,-10.7646,0.0000
4011.652496,163,4011.661018,8.5220,5.1027,0.0000,8.4001,,-10.7646,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.668592,164,4011.682626,14.0339,5.1103,0.4274,13.8876,-10.7647,-10.7647,0.0000,0.0000,1,1,1,0.5323,yolo_box,ok,12.0000,919.0700,71.2585,22.0185,-10.7647,-10.7647,0.0000
4011.685425,165,4011.700998,15.5734,5.1473,0.4751,15.1660,-10.7567,-10.7567,0.0000,0.0000,1,1,1,0.3728,yolo_box,ok,12.0000,918.7234,71.1744,22.2297,-10.7567,-10.7567,0.0000
4011.705083,166,4011.714287,9.2041,5.3177,0.0000,8.9120,,-10.7567,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.720387,167,4011.746616,26.2285,5.2017,11.5262,26.0779,-10.7653,-10.7653,0.0000,0.0000,1,1,1,0.3529,yolo_box,ok,12.0000,919.0987,71.8902,22.1334,-10.7653,-10.7653,0.0000
4011.740700,168,4011.756564,15.8649,5.2354,0.0000,9.5928,,-10.7653,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4011.756129,169,4011.777777,21.6480,9.9653,0.6717,20.8950,-10.7701,-10.7701,0.0000,0.0000,1,1,1,0.3892,yolo_box,ok,12.0000,919.3058,71.5641,22.0574,-10.7701,-10.7701,0.0000
4011.770037,170,4011.794616,24.5789,5.9892,0.6271,16.4733,-10.7620,-10.7620,0.0000,0.0000,1,1,1,0.3821,yolo_box,ok,12.0000,918.9551,71.8143,21.9898,-10.7620,-10.7620,0.0000
4011.787810,171,4011.808972,21.1622,5.1526,0.4735,14.1257,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.3908,yolo_box,ok,12.0000,919.1049,71.9271,21.8524,-10.7655,-10.7655,0.0000
4011.804707,172,4011.827163,22.4566,7.9043,0.4385,17.9263,-10.7588,-10.7588,0.0000,0.0000,1,1,1,0.5520,yolo_box,ok,12.0000,918.8136,71.8307,21.8524,-10.7588,-10.7588,0.0000
4011.821596,173,4011.841725,20.1290,5.1765,1.1081,14.3310,-10.7555,-10.7555,0.0000,0.0000,1,1,1,0.3790,yolo_box,ok,12.0000,918.6721,71.9825,21.9939,-10.7555,-10.7555,0.0000
4011.837024,174,4011.856872,19.8483,5.2048,0.5426,14.8548,-10.7540,-10.7540,0.0000,0.0000,1,1,1,0.4694,yolo_box,ok,12.0000,918.6064,71.9025,21.9160,-10.7540,-10.7540,0.0000
4011.853102,175,4011.872900,19.7979,5.1931,0.7036,15.8170,-10.7588,-10.7588,0.0000,0.0000,1,1,1,0.4115,yolo_box,ok,12.0000,918.8136,71.6749,21.8524,-10.7588,-10.7588,0.0000
4011.869664,176,4011.890184,20.5194,8.1222,0.4124,16.9757,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.4398,yolo_box,ok,12.0000,918.9674,71.7548,22.0021,-10.7623,-10.7623,0.0000
4011.884659,177,4011.907109,22.4499,5.2452,0.4754,16.6023,-10.7620,-10.7620,0.0000,0.0000,1,1,1,0.5290,yolo_box,ok,12.0000,918.9531,71.6482,21.7130,-10.7620,-10.7620,0.0000
4011.905816,178,4011.929036,23.2198,10.2056,0.7068,21.5291,-10.7564,-10.7564,0.0000,0.0000,1,1,1,0.2630,yolo_box,ok,12.0000,918.7111,72.0666,21.5489,-10.7564,-10.7564,0.0000
4011.921839,179,4011.944916,23.0767,5.4183,0.6039,15.5381,-10.7610,-10.7610,0.0000,0.0000,1,1,1,0.3837,yolo_box,ok,12.0000,918.9120,71.4246,21.3889,-10.7610,-10.7610,0.0000
4011.938096,180,4011.960362,22.2656,5.8225,0.4263,15.1450,-10.7632,-10.7632,0.0000,0.0000,1,1,1,0.7421,yolo_box,ok,12.0000,919.0043,71.4021,21.9529,-10.7632,-10.7632,0.0000
4011.954314,181,4011.976073,21.7590,5.2018,0.5989,15.4139,-10.7574,-10.7574,0.0000,0.0000,1,1,1,0.3439,yolo_box,ok,12.0000,918.7562,71.6441,21.7949,-10.7574,-10.7574,0.0000
4011.970060,182,4011.990637,20.5774,5.1784,0.4371,14.3353,-10.7558,-10.7558,0.0000,0.0000,1,1,1,0.4727,yolo_box,ok,12.0000,918.6865,71.8943,22.0124,-10.7558,-10.7558,0.0000
4011.985134,183,4012.005621,20.4872,5.1041,0.4914,14.6285,-10.7599,-10.7599,0.0000,0.0000,1,1,1,0.3298,yolo_box,ok,12.0000,918.8607,71.2565,22.0965,-10.7599,-10.7599,0.0000
4012.005201,184,4012.020203,15.0013,5.0842,0.6775,14.3494,-10.7556,-10.7556,0.0000,0.0000,1,1,1,0.4480,yolo_box,ok,12.0000,918.6762,72.0276,21.9898,-10.7556,-10.7556,0.0000
4012.023481,185,4012.038353,14.8716,5.5706,0.4947,14.7374,-10.7519,-10.7519,0.0000,0.0000,1,1,1,0.3939,yolo_box,ok,12.0000,918.5183,71.1068,22.0205,-10.7519,-10.7519,0.0000
4012.037070,186,4012.053224,16.1531,5.0964,0.5117,14.6385,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.3775,yolo_box,ok,12.0000,918.9654,72.2532,22.0000,-10.7623,-10.7623,0.0000
4012.053280,187,4012.068503,15.2227,5.0894,0.4141,14.9253,-10.7598,-10.7598,0.0000,0.0000,1,1,1,0.2579,yolo_box,ok,12.0000,918.8587,71.4164,22.3692,-10.7598,-10.7598,0.0000
4012.069191,188,4012.083181,13.9901,5.1122,0.4737,13.8664,-10.7567,-10.7567,0.0000,0.0000,1,1,1,0.4579,yolo_box,ok,12.0000,918.7234,71.2770,22.2297,-10.7567,-10.7567,0.0000
4012.085466,189,4012.099211,13.7456,5.1142,0.4246,13.6108,-10.7570,-10.7570,0.0000,0.0000,1,1,1,0.3806,yolo_box,ok,12.0000,918.7357,71.4103,21.6965,-10.7570,-10.7570,0.0000
4012.104891,190,4012.114289,9.3984,5.6137,0.0000,9.1672,,-10.7570,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.120725,191,4012.138577,17.8518,7.5984,0.6185,17.7086,-10.7567,-10.7567,0.0000,0.0000,1,1,1,0.2895,yolo_box,ok,12.0000,918.7254,71.4144,21.9570,-10.7567,-10.7567,0.0000
4012.137628,192,4012.153196,15.5682,5.1394,0.4600,14.2544,-10.7610,-10.7610,0.0000,0.0000,1,1,1,0.2510,yolo_box,ok,12.0000,918.9100,71.4493,21.6493,-10.7610,-10.7610,0.0000
4012.153257,193,4012.168174,14.9166,5.1259,0.4513,14.7196,-10.7608,-10.7608,0.0000,0.0000,1,1,1,0.4284,yolo_box,ok,12.0000,918.9039,71.7323,21.6555,-10.7608,-10.7608,0.0000
4012.169155,194,4012.183100,13.9448,5.1219,0.4749,13.8143,-10.7625,-10.7625,0.0000,0.0000,1,1,1,0.3196,yolo_box,ok,12.0000,918.9736,71.4431,21.7211,-10.7625,-10.7625,0.0000
4012.185100,195,4012.198919,13.8193,5.1275,0.4292,13.6869,-10.7624,-10.7624,0.0000,0.0000,1,1,1,0.4851,yolo_box,ok,12.0000,918.9695,71.9456,21.7211,-10.7624,-10.7624,0.0000
4012.204301,196,4012.219253,14.9515,5.1976,0.4422,14.8174,-10.7573,-10.7573,0.0000,0.0000,1,1,1,0.6139,yolo_box,ok,12.0000,918.7500,71.9558,21.5099,-10.7573,-10.7573,0.0000
4012.221076,197,4012.234971,13.8942,5.2126,0.4164,13.7640,-10.7595,-10.7595,0.0000,0.0000,1,1,1,0.3590,yolo_box,ok,12.0000,918.8443,72.3701,21.6822,-10.7595,-10.7595,0.0000
4012.236726,198,4012.250582,13.8564,5.1339,0.4243,13.7166,-10.7591,-10.7591,0.0000,0.0000,1,1,1,0.4300,yolo_box,ok,12.0000,918.8280,72.0891,21.8668,-10.7591,-10.7591,0.0000
4012.252495,199,4012.267426,14.9304,5.1058,0.4428,14.7970,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.3110,yolo_box,ok,12.0000,919.1069,71.8676,21.8585,-10.7655,-10.7655,0.0000
4012.269661,200,4012.278064,8.4039,5.0994,0.0000,8.2832,,-10.7655,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.284215,201,4012.292722,8.5069,5.1006,0.0000,8.3785,,-10.7655,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.304205,202,4012.319105,14.8997,5.1089,0.4237,14.7008,-10.7657,-10.7657,0.0000,0.0000,1,1,1,0.5050,yolo_box,ok,12.0000,919.1130,71.4595,21.8524,-10.7657,-10.7657,0.0000
4012.321809,203,4012.339624,17.8144,5.2109,0.6679,17.5703,-10.7622,-10.7622,0.0000,0.0000,1,1,1,0.5083,yolo_box,ok,12.0000,918.9613,71.5908,21.9959,-10.7622,-10.7622,0.0000
4012.338035,204,4012.355511,17.4756,5.8422,0.5374,15.5676,-10.7633,-10.7633,0.0000,0.0000,1,1,1,0.3605,yolo_box,ok,12.0000,919.0084,71.8184,21.9693,-10.7633,-10.7633,0.0000
4012.352988,205,4012.371562,18.5742,5.2877,1.0052,15.8309,-10.7657,-10.7657,0.0000,0.0000,1,1,1,0.5487,yolo_box,ok,12.0000,919.1130,71.3159,21.8524,-10.7657,-10.7657,0.0000
4012.369027,206,4012.386344,17.3168,5.1247,0.4733,14.4287,-10.7609,-10.7609,0.0000,0.0000,1,1,1,0.3153,yolo_box,ok,12.0000,918.9080,71.7425,21.6555,-10.7609,-10.7609,0.0000
4012.385015,207,4012.400336,15.3212,5.0990,0.4623,13.7552,-10.7625,-10.7625,0.0000,0.0000,1,1,1,0.6365,yolo_box,ok,12.0000,918.9736,71.4575,21.7211,-10.7625,-10.7625,0.0000
4012.404401,208,4012.419348,14.9474,5.1120,0.4224,14.8096,-10.7625,-10.7625,0.0000,0.0000,1,1,1,0.4333,yolo_box,ok,12.0000,918.9736,71.4431,21.7211,-10.7625,-10.7625,0.0000
4012.420834,209,4012.435080,14.2454,5.1393,0.5229,14.0109,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.3139,yolo_box,ok,12.0000,918.9674,71.7282,21.7273,-10.7623,-10.7623,0.0000
4012.436595,210,4012.445047,8.4527,5.0988,0.0000,8.3262,,-10.7623,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.452236,211,4012.467231,14.9950,5.2089,0.4421,14.8515,-10.7592,-10.7592,0.0000,0.0000,1,1,1,0.4349,yolo_box,ok,12.0000,918.8320,71.8697,21.5961,-10.7592,-10.7592,0.0000
4012.468977,212,4012.477329,8.3526,5.1153,0.0000,8.2238,,-10.7592,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.484210,213,4012.497830,13.6203,5.0916,0.4217,13.4845,-10.7622,-10.7622,0.0000,0.0000,1,1,1,0.4195,yolo_box,ok,12.0000,918.9633,71.4246,21.7273,-10.7622,-10.7622,0.0000
4012.504201,214,4012.518715,14.5138,5.2326,0.4199,14.3778,-10.7621,-10.7621,0.0000,0.0000,1,1,1,0.4035,yolo_box,ok,12.0000,918.9592,71.7282,21.9980,-10.7621,-10.7621,0.0000
4012.520765,215,4012.534854,14.0894,5.1362,0.4149,13.9492,-10.7585,-10.7585,0.0000,0.0000,1,1,1,0.4099,yolo_box,ok,12.0000,918.8013,72.8969,22.2708,-10.7585,-10.7585,0.0000
4012.537609,216,4012.555208,17.5995,5.2328,0.6451,17.2953,-10.7625,-10.7625,0.0000,0.0000,1,1,1,0.3182,yolo_box,ok,12.0000,918.9736,71.8963,21.7252,-10.7625,-10.7625,0.0000
4012.554686,217,4012.572173,17.4873,5.2904,2.0944,16.6644,-10.7666,-10.7666,0.0000,0.0000,1,1,1,0.4333,yolo_box,ok,12.0000,919.1540,72.2840,21.8236,-10.7666,-10.7666,0.0000
4012.569201,218,4012.584875,15.6747,8.8363,0.0000,12.4713,,-10.7666,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.584921,219,4012.598544,13.6231,5.1099,0.4451,13.3827,-10.7599,-10.7599,0.0000,0.0000,1,1,1,0.4067,yolo_box,ok,12.0000,918.8628,71.9148,22.0944,-10.7599,-10.7599,0.0000
4012.604328,220,4012.619090,14.7622,5.0979,0.4471,14.6274,-10.7554,-10.7554,0.0000,0.0000,1,1,1,0.3892,yolo_box,ok,12.0000,918.6680,72.3537,21.6248,-10.7554,-10.7554,0.0000
4012.620827,221,4012.629285,8.4574,5.1370,0.0000,8.3334,,-10.7554,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.636201,222,4012.650141,13.9400,5.1107,0.4229,13.8000,-10.7590,-10.7590,0.0000,0.0000,1,1,1,0.4195,yolo_box,ok,12.0000,918.8259,72.1835,21.8729,-10.7590,-10.7590,0.0000
4012.652518,223,4012.661043,8.5250,5.2308,0.0000,8.4040,,-10.7590,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.668428,224,4012.676908,8.4798,5.0924,0.0000,8.2833,,-10.7590,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.684263,225,4012.692750,8.4875,5.1626,0.0000,8.3623,,-10.7590,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.704214,226,4012.712787,8.5727,5.1261,0.0000,8.3794,,-10.7590,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.720626,227,4012.729210,8.5838,5.1196,0.0000,8.4527,,-10.7590,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.736253,228,4012.744739,8.4861,5.1569,0.0000,8.3537,,-10.7590,0.0000,0.0000,0,0,0,0.0000,none,ball-not-detected,12.0000,,,,,,0.0000
4012.752397,229,4012.765291,12.8942,8.3646,0.0000,12.4881,,-10.7590,0.0000,0.0000,0,0,0,0.0000,none,ball-not-detected,12.0000,,,,,,0.0000
4012.768708,230,4012.782932,14.2241,5.1563,0.4333,14.0373,-10.7633,-10.7633,0.0000,0.0000,1,1,1,0.4083,yolo_box,ok,12.0000,919.0105,71.2667,21.9549,-10.7633,-10.7633,0.0000
4012.784674,231,4012.798355,13.6809,5.1013,0.4309,13.5415,-10.7588,-10.7588,0.0000,0.0000,1,1,1,0.4562,yolo_box,ok,12.0000,918.8157,72.3373,21.8544,-10.7588,-10.7588,0.0000
4012.804307,232,4012.819475,15.1671,5.0887,0.4216,14.9488,-10.7655,-10.7655,0.0000,0.0000,1,1,1,0.6349,yolo_box,ok,12.0000,919.1069,71.9579,21.5756,-10.7655,-10.7655,0.0000
4012.821082,233,4012.835497,14.4151,5.2740,0.4155,14.2757,-10.7579,-10.7579,0.0000,0.0000,1,1,1,0.3759,yolo_box,ok,12.0000,918.7767,71.2831,21.5161,-10.7579,-10.7579,0.0000
4012.836591,234,4012.850523,13.9323,5.0896,0.4225,13.7919,-10.7590,-10.7590,0.0000,0.0000,1,1,1,0.3635,yolo_box,ok,12.0000,918.8259,71.8861,21.8729,-10.7590,-10.7590,0.0000
4012.852541,235,4012.867622,15.0805,5.1023,0.4218,14.9336,-10.7641,-10.7641,0.0000,0.0000,1,1,1,0.2813,yolo_box,ok,12.0000,919.0433,71.7938,21.5037,-10.7641,-10.7641,0.0000
4012.869372,236,4012.883422,14.0504,5.0948,0.4237,13.9102,-10.7657,-10.7657,0.0000,0.0000,1,1,1,0.3453,yolo_box,ok,12.0000,919.1130,71.4595,21.8524,-10.7657,-10.7657,0.0000
4012.884523,237,4012.893068,8.5451,5.1079,0.0000,8.4176,,-10.7657,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
4012.904197,238,4012.919092,14.8951,5.1562,0.4546,14.7142,-10.7654,-10.7654,0.0000,0.0000,1,1,1,0.2681,yolo_box,ok,12.0000,919.1028,72.0338,21.8626,-10.7654,-10.7654,0.0000
4012.920794,239,4012.934850,14.0556,5.1464,0.4486,13.9227,-10.7623,-10.7623,0.0000,0.0000,1,1,1,0.3139,yolo_box,ok,12.0000,918.9654,71.7507,22.0000,-10.7623,-10.7623,0.0000
4012.936491,240,4012.952647,16.1561,5.1202,0.6403,15.9805,-10.7576,-10.7576,0.0000,0.0000,1,1,1,0.2579,yolo_box,ok,12.0000,918.7644,71.3611,21.5160,-10.7576,-10.7576,0.0000
4012.954002,241,4012.971203,17.2008,5.5034,0.8032,16.9753,-10.7609,-10.7609,0.0000,0.0000,1,1,1,0.2656,yolo_box,ok,12.0000,918.9080,72.3845,21.6595,-10.7609,-10.7609,0.0000
4012.969245,242,4012.986994,17.7488,5.2057,0.6693,15.5616,-10.7688,-10.7688,0.0000,0.0000,1,1,1,0.3283,yolo_box,ok,12.0000,919.2464,71.8861,21.9939,-10.7688,-10.7688,0.0000
4012.985127,243,4012.997075,11.9480,5.1244,0.0000,9.7785,,-10.7688,0.0000,0.0000,0,1,0,0.0000,prediction,short-prediction,12.0000,,,,,,0.0000
